0.3333333333333333,0,0.6033190578158458,48,0.3333333333333333,105,144,40,11042,96,64,47092
0.3333333333333333,0.04,0.5354190738601013,48,0.041666666666666664,145,144,48,16852,96,96,97181
0.3333333333333333,0.02,0.5756062767475035,48,0.3333333333333333,122,144,45,12746,96,76,44161
0.3333333333333333,0,0.6006423982869379,48,0.041666666666666664,96,144,36,18002,96,59,47448
0.3333333333333333,0.04,0.5443376068376068,48,0.041666666666666664,138,144,47,20211,96,90,53019
0.3333333333333333,0.64,0.10166840458811262,48,0.3333333333333333,102,144,41,15156,96,60,76451
0.3333333333333333,0.01,0.5921897289586305,48,0.041666666666666664,144,144,48,22663,96,95,53596
0.3333333333333333,0.08,0.4764017033356991,48,0.041666666666666664,145,144,48,26351,96,96,36623
0.3333333333333333,1,0.08745605761810855,48,0.041666666666666664,145,144,48,25175,96,96,48684
0.3333333333333333,1,0.08615039668851328,48,0.041666666666666664,144,144,47,25496,96,96,85557
0.3333333333333333,0.02,0.5681089743589743,48,0.041666666666666664,145,144,48,28906,96,96,69355
0.3333333333333333,0.01,0.5921369350093608,48,0.3333333333333333,88,144,38,22224,96,49,51955
0.3333333333333333,0.16,0.3786382077967896,48,0.041666666666666664,145,144,48,31749,96,96,19186
0.3333333333333333,0.01,0.5940064216910453,48,0.041666666666666664,145,144,48,33116,96,96,30988
0.3333333333333333,0.32,0.22680502267178235,48,0.3333333333333333,131,144,46,24242,96,84,23951
0.3333333333333333,0.32,0.24647455548743102,48,0.041666666666666664,145,144,48,35172,96,96,67107
0.3333333333333333,0.32,0.23412073490813648,48,0.041666666666666664,145,144,48,35615,96,96,95351
0.3333333333333333,0.02,0.5623162583518931,48,0.041666666666666664,109,144,38,21692,96,70,48962
0.3333333333333333,0.01,0.5836305278174037,48,0.041666666666666664,126,144,42,28009,96,83,90414
0.3333333333333333,0.16,0.3930906520586676,48,0.3333333333333333,125,144,47,33533,96,77,52090
0.3333333333333333,0.64,0.10957244244417517,48,0.041666666666666664,144,144,47,42402,96,96,82062
0.3333333333333333,0,0.6011777301927195,48,0.3333333333333333,107,144,44,15645,96,62,49261
0.3333333333333333,0.08,0.49387646432374865,48,0.041666666666666664,143,144,47,32764,96,95,13897
0.3333333333333333,0.08,0.47912595487653226,48,0.041666666666666664,144,144,47,31307,96,96,56438
0.3333333333333333,0.02,0.5781876503608661,48,0.3333333333333333,76,144,35,39992,96,40,71495
0.3333333333333333,0.02,0.5693157519600855,48,0.041666666666666664,129,144,44,27795,96,84,85688
0.3333333333333333,0.02,0.5730186999109528,48,0.3333333333333333,125,144,42,23852,96,82,32403
0.3333333333333333,0.32,0.23556764344621864,48,0.041666666666666664,145,144,48,29055,96,96,40761
0.3333333333333333,0.32,0.2366278560798389,48,0.3333333333333333,140,144,47,13316,96,92,42739
0.3333333333333333,0.64,0.1132615865301163,48,0.3333333333333333,126,144,47,45765,96,78,49002
0.3333333333333333,0.16,0.3971367974549311,48,0.041666666666666664,145,144,48,37583,96,96,17720
0.3333333333333333,0.64,0.11046762900855735,48,0.041666666666666664,142,144,48,28573,96,93,88692
0.3333333333333333,0.02,0.570168404170008,48,0.041666666666666664,125,144,44,22687,96,80,84610
0.3333333333333333,0.64,0.11318795430944964,48,0.041666666666666664,143,144,48,30022,96,94,16266
0.3333333333333333,1,0.0818394388152767,48,0.041666666666666664,138,144,46,22996,96,91,67709
0.3333333333333333,0.16,0.34362049202010403,48,0.041666666666666664,145,144,48,26479,96,96,23811
0.3333333333333333,0.16,0.35660077656194844,48,0.041666666666666664,145,144,48,28751,96,96,50478
0.3333333333333333,0.04,0.5236528543482127,48,0.3333333333333333,120,144,41,14053,96,78,17971
0.3333333333333333,0.04,0.5374010495419372,48,0.041666666666666664,145,144,48,39507,96,96,59487
0.3333333333333333,0.64,0.10334083434308465,48,0.3333333333333333,110,144,40,35097,96,69,16518
0.3333333333333333,0,0.6035867237687366,48,0.3333333333333333,108,144,41,43586,96,66,97000
0.3333333333333333,0.04,0.5431747443308137,48,0.041666666666666664,145,144,48,22526,96,96,12590
0.3333333333333333,1,0.0908618899273105,48,0.041666666666666664,145,144,48,26338,96,96,79026
0.3333333333333333,0.64,0.11130284728213978,48,0.3333333333333333,120,144,43,22598,96,76,14453
0.3333333333333333,0.32,0.23409646976581616,48,0.041666666666666664,144,144,47,29689,96,96,53398
0.3333333333333333,0.01,0.5862007487965769,48,0.3333333333333333,112,144,45,10292,96,66,36607
0.3333333333333333,0.04,0.5672785599714846,48,0.041666666666666664,145,144,48,46102,96,96,90193
0.3333333333333333,0.64,0.10502599653379549,48,0.041666666666666664,145,144,48,39410,96,96,89462
0.3333333333333333,1,0.09484322363306556,48,0.041666666666666664,145,144,48,36989,96,96,11222
0.3333333333333333,0.08,0.4628480226990601,48,0.041666666666666664,138,144,46,23493,96,91,11233
0.3333333333333333,1,0.08957150232318017,48,0.3333333333333333,83,144,40,20491,96,42,47411
0.3333333333333333,0.32,0.23167642176989603,48,0.041666666666666664,141,144,48,34596,96,92,67222
0.3333333333333333,1,0.0944028888315708,48,0.3333333333333333,100,144,36,36364,96,63,61479
0.3333333333333333,0.04,0.536934852260591,48,0.3333333333333333,108,144,42,90245,96,65,18614
0.3333333333333333,0,0.6025160599571735,48,0.3333333333333333,107,144,42,38328,96,64,97219
0.3333333333333333,0.64,0.10665286047113642,48,0.041666666666666664,143,144,47,20017,96,95,30978
0.3333333333333333,0.32,0.23283346487766376,48,0.041666666666666664,145,144,48,38323,96,96,86364
0.3333333333333333,0.08,0.4888731270502704,48,0.041666666666666664,143,144,48,38616,96,94,69971
0.3333333333333333,0.04,0.5436832740213523,48,0.041666666666666664,43,144,24,100000,96,18,18001
0.3333333333333333,1,0.09054846498792687,48,0.041666666666666664,143,144,46,19230,96,96,26046
0.3333333333333333,0,0.604389721627409,48,0.3333333333333333,91,144,37,24223,96,53,29689
